loss,mae,val_loss,val_mae,learning_rate
0.8472713232040405,0.7381422519683838,0.7414150238037109,0.6961941123008728,0.0010000000474974513
0.7742848992347717,0.7085158824920654,0.734561026096344,0.6926363110542297,0.0010000000474974513
0.7583102583885193,0.7013900279998779,0.7313995957374573,0.6913520097732544,0.0010000000474974513
0.7525774240493774,0.6990032196044922,0.7298682332038879,0.6907037496566772,0.0010000000474974513
0.7502055764198303,0.6980553269386292,0.7283811569213867,0.6899313926696777,0.0010000000474974513
0.7461360692977905,0.6959878206253052,0.7270696759223938,0.689223051071167,0.0010000000474974513
0.7436900734901428,0.6946893930435181,0.7261912226676941,0.6887926459312439,0.0010000000474974513
0.7419460415840149,0.6941834092140198,0.7249784469604492,0.6880293488502502,0.0010000000474974513
0.7411147952079773,0.6936807036399841,0.7244364023208618,0.6877598166465759,0.0010000000474974513
0.7405508160591125,0.6929734945297241,0.7241038680076599,0.6875879168510437,0.0010000000474974513
0.7391151785850525,0.6928935050964355,0.7241625785827637,0.687738299369812,0.0010000000474974513
0.7376314997673035,0.6921938061714172,0.7232698202133179,0.6871601343154907,0.0010000000474974513
0.7367931008338928,0.6914779543876648,0.722682774066925,0.6867618560791016,0.0010000000474974513
0.7374569177627563,0.6917142868041992,0.7226834297180176,0.686826229095459,0.0010000000474974513
0.7357432246208191,0.6912387013435364,0.7219585180282593,0.6862732172012329,0.0010000000474974513
0.7356694936752319,0.6911750435829163,0.7222786545753479,0.686620831489563,0.0010000000474974513
0.7347005605697632,0.6906667947769165,0.7214920520782471,0.6860825419425964,0.0010000000474974513
0.734828531742096,0.6906433701515198,0.7209229469299316,0.6856315732002258,0.0010000000474974513
0.7341929078102112,0.6902817487716675,0.7212924361228943,0.6859409213066101,0.0010000000474974513
0.7345877885818481,0.690436840057373,0.7210701704025269,0.6858504414558411,0.0010000000474974513
0.7332218289375305,0.6898870468139648,0.7212287783622742,0.6859045624732971,0.0005000000237487257
0.73255854845047,0.6895595788955688,0.7210850119590759,0.6857702136039734,0.0005000000237487257
0.7331299185752869,0.6898313760757446,0.7212322354316711,0.6858594417572021,0.0002500000118743628
