loss,mae,val_loss,val_mae,learning_rate
0.8850226402282715,0.7550482153892517,0.778510570526123,0.7185772657394409,0.0010000000474974513
0.7979564666748047,0.7203660607337952,0.768325924873352,0.71307772397995,0.0010000000474974513
0.7822086215019226,0.7131468653678894,0.7642585039138794,0.71119225025177,0.0010000000474974513
0.7738903164863586,0.7096040844917297,0.7639294266700745,0.7109984159469604,0.0010000000474974513
0.7696446180343628,0.7075475454330444,0.7602589726448059,0.7092220187187195,0.0010000000474974513
0.7662397623062134,0.706129252910614,0.7576565742492676,0.707648754119873,0.0010000000474974513
0.7648679614067078,0.7053231596946716,0.7542696595191956,0.7059218883514404,0.0010000000474974513
0.7599508166313171,0.7025893330574036,0.7496811151504517,0.7034498453140259,0.0010000000474974513
0.7592176795005798,0.7025613188743591,0.7492266297340393,0.7032437324523926,0.0010000000474974513
0.7576335072517395,0.7019169926643372,0.7470585703849792,0.7022128105163574,0.0010000000474974513
0.7560099363327026,0.7012053728103638,0.744525134563446,0.7008147835731506,0.0010000000474974513
0.7553682327270508,0.7008567452430725,0.7412455677986145,0.698921799659729,0.0010000000474974513
0.7542598843574524,0.6997866034507751,0.738710343837738,0.6974414587020874,0.0010000000474974513
0.7525085210800171,0.6992760300636292,0.7360245585441589,0.6958826780319214,0.0010000000474974513
0.7513776421546936,0.6987799406051636,0.7344372868537903,0.6949033737182617,0.0010000000474974513
0.7522818446159363,0.6992268562316895,0.7356539964675903,0.6956924200057983,0.0010000000474974513
0.7503982782363892,0.6985116600990295,0.7357820868492126,0.6959173083305359,0.0010000000474974513
0.7496672868728638,0.6979930996894836,0.7334340810775757,0.6943656802177429,0.0005000000237487257
0.7495854496955872,0.6977946758270264,0.7345401048660278,0.6950799822807312,0.0005000000237487257
0.7492486238479614,0.6976677775382996,0.7332717180252075,0.6943336725234985,0.0005000000237487257
0.7483921051025391,0.6975882053375244,0.7330318093299866,0.6941593885421753,0.0005000000237487257
0.7474054098129272,0.6972492337226868,0.731378972530365,0.6931433081626892,0.0005000000237487257
0.7478769421577454,0.6970629692077637,0.7326774001121521,0.6939865350723267,0.0005000000237487257
0.747170090675354,0.6966959834098816,0.7311948537826538,0.6931031942367554,0.0005000000237487257
0.7469522953033447,0.6967883110046387,0.7314911484718323,0.6933578252792358,0.0005000000237487257
0.747185468673706,0.6969721913337708,0.7301818132400513,0.6924975514411926,0.0005000000237487257
0.7453722953796387,0.6959103345870972,0.7295658588409424,0.6920989751815796,0.0005000000237487257
0.7471977472305298,0.6967572569847107,0.7284055352210999,0.6913468837738037,0.0005000000237487257
0.7460241317749023,0.6962973475456238,0.7288271188735962,0.691649317741394,0.0005000000237487257
0.746411144733429,0.6962981224060059,0.7288147807121277,0.6916648745536804,0.0005000000237487257
