loss,mae,val_loss,val_mae,learning_rate
0.7935759425163269,0.7171745896339417,0.7349938154220581,0.6933634281158447,0.0010000000474974513
0.7550613880157471,0.7000541687011719,0.7324168086051941,0.6923916339874268,0.0010000000474974513
0.7484903335571289,0.6973379254341125,0.7290624380111694,0.6906103491783142,0.0010000000474974513
0.7437455654144287,0.6949302554130554,0.7274757623672485,0.6898741126060486,0.0010000000474974513
0.7408085465431213,0.6936119198799133,0.726781964302063,0.6896238923072815,0.0010000000474974513
0.7393893003463745,0.6927244067192078,0.7246968150138855,0.6883875131607056,0.0010000000474974513
0.7376100420951843,0.6919261813163757,0.7254257202148438,0.6889073252677917,0.0010000000474974513
0.7355826497077942,0.6909655332565308,0.7228171229362488,0.6872825622558594,0.0010000000474974513
0.7352890372276306,0.6909484267234802,0.7222459316253662,0.6868823170661926,0.0010000000474974513
0.7347991466522217,0.690387487411499,0.7223914265632629,0.6870051622390747,0.0010000000474974513
0.7334998846054077,0.6900457143783569,0.7214776873588562,0.686521589756012,0.0010000000474974513
0.7335745692253113,0.690077543258667,0.7204763889312744,0.68573397397995,0.0010000000474974513
0.7328075170516968,0.6895470023155212,0.7201821804046631,0.6857304573059082,0.0010000000474974513
0.7322505116462708,0.6891804933547974,0.7205414175987244,0.6860475540161133,0.0010000000474974513
0.7312726974487305,0.6888800859451294,0.7194429636001587,0.6851715445518494,0.0010000000474974513
0.7306370139122009,0.6885063052177429,0.7188486456871033,0.6847379803657532,0.0010000000474974513
0.7300941944122314,0.6883018612861633,0.7189816832542419,0.684999942779541,0.0010000000474974513
0.7299177050590515,0.6880775094032288,0.7187691926956177,0.6848483085632324,0.0010000000474974513
0.729428231716156,0.6881749033927917,0.7177534699440002,0.6839336156845093,0.0005000000237487257
0.7288060188293457,0.6875830888748169,0.7175409197807312,0.6837912201881409,0.0005000000237487257
0.7292495369911194,0.6876677870750427,0.7173253297805786,0.6837185025215149,0.0005000000237487257
0.7281825542449951,0.6873266696929932,0.7173713445663452,0.6837478280067444,0.0005000000237487257
0.7284080386161804,0.6875506639480591,0.7172160148620605,0.6837129592895508,0.0005000000237487257
0.7275083065032959,0.6866846084594727,0.716899573802948,0.6835397481918335,0.0005000000237487257
0.7283042669296265,0.6873443722724915,0.7171130776405334,0.6835749745368958,0.0005000000237487257
0.7272714972496033,0.6871508359909058,0.7173718214035034,0.6837427020072937,0.0005000000237487257
0.7274332642555237,0.6868775486946106,0.7185385227203369,0.6843339204788208,0.0002500000118743628
0.7275018095970154,0.6870627403259277,0.7179527282714844,0.6838947534561157,0.0002500000118743628
0.727401077747345,0.687010645866394,0.7184544205665588,0.6842921376228333,0.0001250000059371814
