loss,mae,val_loss,val_mae,learning_rate
0.8903156518936157,0.7573494911193848,0.7516099810600281,0.703004777431488,0.0005000000237487257
0.7943732142448425,0.7186204791069031,0.7432069182395935,0.6983435153961182,0.0005000000237487257
0.7772667407989502,0.7104092836380005,0.7434788942337036,0.6988921761512756,0.0005000000237487257
0.7694622874259949,0.707286536693573,0.7424672245979309,0.6984392404556274,0.0005000000237487257
0.7646186351776123,0.7054486274719238,0.7434700727462769,0.6991176605224609,0.0005000000237487257
0.7604021430015564,0.7030284404754639,0.745031476020813,0.7000999450683594,0.0005000000237487257
0.7580713033676147,0.701819121837616,0.7433319687843323,0.6990612745285034,0.0002500000118743628
0.7566395998001099,0.7013605237007141,0.743043839931488,0.6990314722061157,0.0002500000118743628
0.7564042806625366,0.7010738849639893,0.7422815561294556,0.6986074447631836,0.0001250000059371814
0.7551648616790771,0.7005194425582886,0.742064356803894,0.6984434723854065,0.0001250000059371814
0.754726767539978,0.7000922560691833,0.7423443794250488,0.6986423134803772,0.0001250000059371814
0.7545715570449829,0.7003160715103149,0.7421135902404785,0.6985762715339661,0.0001250000059371814
0.7550493478775024,0.700519323348999,0.7419097423553467,0.6984573006629944,6.25000029685907e-05
0.7541767954826355,0.7003109455108643,0.74165278673172,0.6983218193054199,6.25000029685907e-05
0.7540323734283447,0.7001321315765381,0.7416478395462036,0.6983081698417664,6.25000029685907e-05
0.7530078887939453,0.6996521353721619,0.7416091561317444,0.6982837319374084,6.25000029685907e-05
0.7546955943107605,0.7001897096633911,0.7411649823188782,0.6980390548706055,3.125000148429535e-05
0.7526677846908569,0.6993304491043091,0.7410570979118347,0.6979677081108093,3.125000148429535e-05
0.7537851333618164,0.699536919593811,0.741206169128418,0.6980569958686829,3.125000148429535e-05
0.7525691390037537,0.6994686722755432,0.7412238717079163,0.6980694532394409,3.125000148429535e-05
0.7537237405776978,0.6999576091766357,0.741348147392273,0.698147714138031,1.5625000742147677e-05
0.7526485919952393,0.699681282043457,0.7412177324295044,0.6980928182601929,1.5625000742147677e-05
0.7523547410964966,0.6994355320930481,0.7410592436790466,0.698003888130188,7.812500371073838e-06
