loss,mae,val_loss,val_mae,learning_rate
0.8111936450004578,0.7246781587600708,0.7343335747718811,0.6925931572914124,0.0010000000474974513
0.7591583728790283,0.7022786736488342,0.730498194694519,0.6911067962646484,0.0010000000474974513
0.7506816983222961,0.6983632445335388,0.7278489470481873,0.6898425817489624,0.0010000000474974513
0.7464643716812134,0.6962313055992126,0.72725510597229,0.6897449493408203,0.0010000000474974513
0.742771327495575,0.6943944692611694,0.7265470623970032,0.6894801259040833,0.0010000000474974513
0.7401438355445862,0.693164050579071,0.7256151437759399,0.6889663934707642,0.0010000000474974513
0.7387582659721375,0.6925895810127258,0.7246708273887634,0.6884337663650513,0.0010000000474974513
0.7373918294906616,0.6919195652008057,0.7256385087966919,0.6892586946487427,0.0010000000474974513
0.736789882183075,0.6915650367736816,0.7227208018302917,0.6872161626815796,0.0010000000474974513
0.7358925938606262,0.6911740899085999,0.7217917442321777,0.6866492033004761,0.0010000000474974513
0.7344397902488708,0.6905103921890259,0.7216350436210632,0.6866065859794617,0.0010000000474974513
0.7335667014122009,0.6897386312484741,0.7218726277351379,0.6868513822555542,0.0010000000474974513
0.7326706051826477,0.6892589330673218,0.720539391040802,0.6858521699905396,0.0010000000474974513
0.732562780380249,0.6893435716629028,0.7207344174385071,0.6861554980278015,0.0010000000474974513
0.7315897941589355,0.6889159679412842,0.7198305726051331,0.6855308413505554,0.0010000000474974513
0.731328547000885,0.6887727379798889,0.7202826142311096,0.6859453320503235,0.0010000000474974513
0.7309772372245789,0.6887901425361633,0.7197229266166687,0.6855402588844299,0.0010000000474974513
0.7297347187995911,0.6880534887313843,0.7189822793006897,0.6849527955055237,0.0010000000474974513
0.7298838496208191,0.6880168318748474,0.7185316681861877,0.6847004890441895,0.0010000000474974513
0.7296322584152222,0.6879298686981201,0.7186790704727173,0.6848567724227905,0.0010000000474974513
0.7289931774139404,0.6879629492759705,0.717099666595459,0.6837853193283081,0.0010000000474974513
0.7284238934516907,0.6871662735939026,0.7175792455673218,0.6841983199119568,0.0010000000474974513
0.7281550168991089,0.6874094605445862,0.7173433899879456,0.6841108798980713,0.0010000000474974513
0.7273097634315491,0.6868475675582886,0.7166411280632019,0.683522641658783,0.0005000000237487257
0.7269317507743835,0.6866847276687622,0.7166751623153687,0.6835275292396545,0.0005000000237487257
0.7266331911087036,0.686486542224884,0.7171064615249634,0.6838779449462891,0.0005000000237487257
0.7269147038459778,0.6868563294410706,0.717631995677948,0.6840827465057373,0.0002500000118743628
0.7268295288085938,0.6866586804389954,0.7175889015197754,0.6840211153030396,0.0002500000118743628
0.7271425127983093,0.6866266131401062,0.7179204821586609,0.6842477917671204,0.0001250000059371814
